"RMSD","rpart","rf","glm","nnet"
1.329,2.29595709123758,1.56729581235421,2.41785727014,2.76555547510791
4.68,2.29595709123758,4.40253824089228,2.5742395159442,2.71204068770378
0,1.27369603524229,0.0330869666666664,2.35096917084372,2.25695078635523
2.161,2.29595709123758,3.02162103965522,2.53144926139998,2.96503739284663
1.538,2.29595709123758,1.55168177068762,2.44550200097071,1.94352562159089
2.302,2.72804949381328,2.66080009888445,2.41988339286676,2.13383712180058
3.371,2.29595709123758,3.28825705709402,2.37246251373223,2.13856094701341
2.043,2.72804949381328,2.85339366358955,2.4653130257091,2.78590101903584
0,0.11473164556962,0.140645011111111,2.03388607421816,2.1133097075903
4.015,3.31133126410835,3.57320093459451,2.44507012977532,2.19179488118492
4.1,2.72804949381328,2.27804269176687,2.26619941820715,2.35669051723151
4.749,2.72804949381328,4.11906637363317,2.62955806214692,2.77880892022267
0,0.960083521444696,1.33156298575545,2.03160292935486,2.25072260887328
2.682,2.72804949381328,3.22969359702866,2.48574648778873,2.94011163359674
0,3.02447697756789,0.621356485024155,1.61764240094135,1.48873349601362
0,2.72804949381328,0.1127878,2.57108219933809,2.21050213384333
1.401,2.29595709123758,1.91806772110081,2.40174675572046,2.74843838599004
0,2.72804949381328,2.23554098346294,2.72855127864631,2.2600114834204
2.13,3.02447697756789,2.1709693460491,1.63590440122575,1.83569496067475
4.948,3.31133126410835,3.79786875106486,2.27043154700229,2.1070784342074
4.871,3.02447697756789,4.71761378294243,2.36837920756769,2.25372809808094
2.793,2.29595709123758,3.10078615837264,2.5006463816335,2.65683891796822
0,1.22688235294118,0.149842871428571,2.41478750787411,2.1796628706655
2.027,2.29595709123758,2.27403033651911,2.3351949341632,2.0145474417213
2.044,0.960083521444696,1.80939450807624,0.89099766542993,1.0055324346533
4.072,0.863292011019284,2.49916351792522,2.17539976294767,1.92481331289041
1.273,2.72804949381328,2.12985315468263,2.71013859474071,3.01406426220228
0,0.11473164556962,0.0941894999999999,2.15198426013534,2.06380782774432
3.385,2.72804949381328,3.06702535302933,2.52894656715035,2.8494669070553
3.027,3.02447697756789,3.10699637855079,2.87074965683004,2.78854482642703
3.709,2.94931991525424,3.12961815010254,2.59369609747036,3.17971033629059
4.466,2.72804949381328,4.18023958632771,2.58065746544864,3.00262295741361
0,2.72804949381328,1.53074510873016,2.3971833059584,2.16069908699989
4.294,2.72804949381328,3.15419617492267,2.59529911461869,2.97282523209329
3.088,3.31133126410835,3.31182996558506,2.28154420888921,2.04582136761524
1.661,2.29595709123758,1.42586435641642,2.71338771249225,2.29435921183373
0,0.960083521444696,0.106698533333333,1.83650553835114,1.86159767217841
0,0.960083521444696,0.146405712280702,1.66628440045791,1.66098274199865
2.038,2.72804949381328,3.17700662449812,2.44246799498475,2.18803406995462
3.87,3.02447697756789,3.39261341378599,2.36001003538444,2.25703443768583
2.194,1.51139138943249,3.35912793306834,2.54256167184231,2.42653162455524
3.658,2.72804949381328,2.85118262393935,2.35113696407482,2.4455383114367
0,1.27369603524229,0.0553054999999998,2.10441142704519,2.10291684486891
4.514,3.31133126410835,4.25926832291239,2.60831309288464,3.21289459723747
1.578,2.29595709123758,1.21357292827449,2.35749933525695,1.65617388315065
2.989,2.29595709123758,2.86518109387862,2.45080173286715,2.06256386294462
2.719,2.72804949381328,2.02162908095793,2.89581404167237,2.52333002268057
4.32,2.94931991525424,4.39043615119737,2.11067254988619,1.92491641165221
2.2,2.29595709123758,2.34879089209097,2.28977941030703,1.96520042219343
2.036,0.960083521444696,2.04174454068926,1.84449882449825,2.06087802134263
0,3.02447697756789,1.58339041624536,1.92153228573858,1.91374699908063
0,2.72804949381328,1.16274190581566,2.47299162817918,2.21293687408446
0,2.29595709123758,0.639586016666667,2.4075791914145,2.06649234149751
0,0.11473164556962,0.0145029999999997,2.40560498575292,2.20590236780377
4.96,2.29595709123758,2.84713312854289,2.59736490147118,2.93629928215649
1.791,2.72804949381328,2.45546976146039,2.53714511790985,2.86045091685389
2.245,3.02447697756789,2.16750207275632,2.65395723719018,2.54642328866991
2.821,1.51139138943249,2.95083538663338,2.52994366923979,2.41293925573725
1.379,0.863292011019284,1.26786066468379,2.27593151335574,2.05187622268309
2.013,0.960083521444696,1.95481050567917,1.72307791601512,1.93307948800953
3.843,2.29595709123758,3.89494641825247,2.55052726588573,3.00055793620614
1.847,3.02447697756789,2.72177007207251,2.36401802352343,2.33907098426511
3.298,1.22688235294118,3.04477858030856,2.83770907365337,2.69574188428605
3.63,3.42495319148936,3.06996825621141,1.58880475241806,1.9019802405262
3.457,2.72804949381328,3.08560815953467,2.43429151798449,2.74931646135487
3.03,3.02447697756789,3.53985685840244,2.38051319250289,2.30501873811926
4.747,2.29595709123758,2.89240707779723,2.25484371121913,2.78555379622716
3.365,3.02447697756789,3.54927403098401,2.50465221210163,2.44254471308042
1.817,3.31133126410835,2.20514295398547,1.94568386992709,1.79073615969227
4.106,3.31133126410835,3.55369351810788,2.49806693487409,2.58045311644818
0,1.27369603524229,0.764126433333334,2.35019950308419,2.25557983565618
3.508,3.02447697756789,3.60250239060959,2.31795554874723,2.21294294272142
4.291,3.02447697756789,4.35331880519101,2.07533750695917,2.03799303560626
2.832,2.72804949381328,3.44829818659447,2.50847665845576,2.94660164868771
4.2,3.31133126410835,3.17395425920568,2.64615136670487,2.51494557578436
0,1.51139138943249,0.226642666666667,2.11855793614285,1.96192289065318
0,1.27369603524229,0.106772733333333,2.37297829963605,2.31978120793091
1.491,2.29595709123758,1.35928059640271,2.39303965490492,1.6955433427727
0,1.51139138943249,0.516165888312463,2.31116011236566,2.20480771552833
2.891,2.29595709123758,3.31645681935566,2.42118891939556,2.19176216959083
3.756,2.29595709123758,1.96261044283152,2.4813289207913,2.75763759499182
0,1.51139138943249,0.382919923809524,2.11222773097612,1.96668630804963
2.579,2.72804949381328,2.86888337038354,2.44139708065716,2.07730729953759
4.585,2.29595709123758,3.68384413520913,2.50216817107312,3.01001791415126
0,0,-4.9649173661237e-16,0.657077093471842,0.919833599198865
2.424,2.72804949381328,2.58147702871948,2.7681037647383,3.3145247260816
3.233,1.51139138943249,3.27233043684425,2.52123860832333,2.40200428128592
0,0.11473164556962,0.0773103666666665,2.55655305583992,2.52235657181357
4.572,3.31133126410835,4.53345681090339,2.45888824781943,2.1997649645433
0,0.863292011019284,2.40248301785171,2.21285824810953,1.99907145723311
4.394,2.72804949381328,4.46303429592751,2.42826115956071,2.11628633304279
1.731,2.29595709123758,1.3571096658872,2.38769772373842,2.4640867411814
0,2.29595709123758,3.143279625883,2.41569212194023,2.7436692390362
0,1.51139138943249,0.486248653693788,2.50846508322289,2.36989850812998
0,0,-4.9649173661237e-16,1.44652345273245,1.70463498365976
0,1.51139138943249,0.254455566666667,2.34671374776961,2.20161449045201
1.414,2.29595709123758,1.64666240673212,2.31762060913161,1.61195490019052
4.918,2.72804949381328,4.22606348034597,2.64868384001185,3.07420974495592
3.895,3.31133126410835,3.24223420012552,2.2937154878577,2.07005736758773
4.55,3.02447697756789,4.24646620269175,2.27089357146567,2.18757581412203
2.775,2.72804949381328,1.82909032143942,2.34670093186319,2.72116303815079
3.301,3.31133126410835,3.19301179369707,2.6809856518703,2.68049348932534
3.232,3.31133126410835,3.41686313939543,2.52353963746631,3.04559387071809
1.032,2.29595709123758,1.38994220984336,2.38613652248158,1.68790746605845
1.601,2.29595709123758,1.6901525866612,2.84946089469961,2.44743632177649
0,0.863292011019284,0.378662,2.34423640212533,2.09425924699261
4.503,2.94931991525424,4.49877029869325,2.11819516791915,1.93021002034696
0,2.29595709123758,1.58886515091713,2.46941428494087,2.7614332322147
4.139,2.72804949381328,4.13401207648631,2.46363517005359,2.20612927407456
4.335,2.72804949381328,3.70006576685325,2.2973781714027,2.01886914977701
0,0.11473164556962,0.045934833333333,1.90448773517293,1.90628429806121
4.453,2.72804949381328,4.46924719504426,2.49205548071938,2.18632574157072
1.488,2.72804949381328,1.51645108989434,2.612935080977,2.97473727156913
2.416,2.94931991525424,2.28709103583179,2.27619278165488,2.08327297372631
0,2.72804949381328,0.0607896333333333,2.29551054723547,1.9943598517151
0,2.29595709123758,0.999511321428571,2.34241215733057,2.79944598485935
4.915,3.02447697756789,4.36109263840604,2.4019451029925,2.33371808385715
3.926,2.29595709123758,2.86545983269793,2.42991979798769,2.57815422379273
3.565,2.72804949381328,3.60062789812555,2.57990183062709,2.29180897974843
0,2.29595709123758,2.88383567374423,2.44956536327354,2.25931463636657
2.362,2.72804949381328,2.59342259542124,2.41656842576046,2.12954038303374
2.294,2.72804949381328,3.13517142458385,2.43191234003113,2.13830876992722
0,0.960083521444696,0.595753372311022,2.21051775497593,2.42159973067473
2.888,2.72804949381328,3.50080286452743,2.40151155575467,2.10466148737426
0,0.960083521444696,0.776801386344357,2.34889111745537,2.55018064947496
0,2.29595709123758,0.520207333333333,2.5555420425454,2.28369251477368
3.892,2.72804949381328,3.36006287829567,2.42123921944652,2.72757465126825
1.678,2.72804949381328,2.30549117111166,2.3205058228,2.69117981733562
0,1.51139138943249,1.08936011367628,2.61555820275674,2.47988400507124
0,1.27369603524229,0.179732933333333,2.14089699389867,1.99076592471401
1.794,2.29595709123758,1.72540997030834,2.40580079689259,2.75217792509948
4.476,1.27369603524229,2.52419921331751,1.98565154285693,1.94067950531445
3.563,3.02447697756789,2.29481392215007,1.1281532753289,1.27530212881341
0,0.960083521444696,1.27209352710723,1.43558514666747,1.64614657866415
3.851,2.72804949381328,3.37836353732721,2.48258671333577,2.96184898609812
1.462,1.51139138943249,1.82746070953603,2.16759991199014,2.01318595446296
3.376,3.42495319148936,3.1344921162557,1.16038460769828,1.43243868108916
2.548,3.31133126410835,1.81328850867994,2.53303292511648,2.44209671495694
3.844,2.72804949381328,3.82216706587302,2.36997829398112,2.69526663735519
3.074,2.72804949381328,3.00504351261905,2.31518958535049,1.99647180403256
2.565,2.72804949381328,2.64198238118193,2.33195415771192,2.70417271339113
2.015,2.72804949381328,2.80565213896048,2.254612149903,2.34341477898635
4.1,2.72804949381328,4.25155746926411,2.4116859553339,2.14784375983052
0,1.51139138943249,0.674475241025641,2.70089132561661,2.6442439071983
3.554,2.94931991525424,1.73144686666667,2.12065933871854,1.9083528779053
3.143,2.29595709123758,3.05015071799142,2.56129959623637,2.18547976307628
4.636,1.27369603524229,4.76795843060065,2.00660173576364,2.0011630197057
3.609,3.31133126410835,3.97020687642707,2.44472558957729,2.96659502695354
0,0.960083521444696,0.0562017666666665,2.73670090702463,2.6627826672301
0,3.34545454545455,1.03380906908259,1.83788498287637,1.91112647857562
4.433,2.72804949381328,4.50771020152479,2.67526886214298,3.10653896812638
0,1.22688235294118,0.0116946,2.46255032169235,2.15508658344695
0,2.29595709123758,0.62539787923679,2.4544633081842,2.77404532712515
2.351,2.72804949381328,2.4988956388303,2.52178629173855,3.04112776229428
0,1.27369603524229,0.108437147619048,1.9662847754347,1.86724773287517
2.777,3.31133126410835,2.98035998095238,1.13512677445113,1.38127427610696
0,1.22688235294118,0.843330866666667,2.57215754367644,2.35113615866435
2.344,2.72804949381328,3.32412744293786,2.23370747570371,1.5471878784117
0,0.863292011019284,0.1914131,1.850211239466,1.61463954977003
3.107,2.29595709123758,3.31101008032557,2.20042368535488,1.94876116880602
0,0.863292011019284,0.2250603,2.49211827337845,2.19700985944574
0,2.29595709123758,1.4662887043956,2.35819116335685,1.90469503010454
2.827,3.42495319148936,2.54120950324276,0.654172733369595,0.82713837964091
0,0.863292011019284,0.0322807999999995,2.38373373734187,2.21267322967448
0,3.02447697756789,0.979736700000001,2.24172957000394,2.17310002718279
0,2.29595709123758,0.255873833333333,2.59723639259779,2.26635304720849
0,0.863292011019284,2.5621064634653,2.51388521803954,2.28986324430409
0,2.94931991525424,3.02663943276674,2.4605374093779,2.2632210439012
0,1.51139138943249,0.994960756047376,2.25472687382891,2.12240526401774
1.729,3.31133126410835,1.93242278169536,2.21838961381061,2.85863292935472
0,0.960083521444696,0.0895163333333332,1.11378589259312,1.28848914064282
4.702,3.31133126410835,4.42419541392709,2.53482591440167,3.0693881740952
1.128,2.29595709123758,1.93162306186114,2.39083210984378,2.72840184448093
2.065,2.29595709123758,2.50892986853483,2.46379127951151,2.8900726452415
2.26,2.66391133004926,2.79536045327827,2.14066816590754,2.0791430994291
2.176,2.72804949381328,2.76531836736226,2.52448803364282,2.89536114333472
2.42,1.51139138943249,2.76676771643386,2.47511059674308,2.35125785552182
3.675,3.02447697756789,3.5202022794505,2.30798762686489,2.22490926936484
0,1.27369603524229,1.05204760952381,1.80118427249605,1.80513592342901
2.472,1.22688235294118,2.81726395778049,2.42314592719242,2.98954888318787
3.431,3.31133126410835,3.38785554999892,2.47807320239752,2.18560768732874
4.893,2.72804949381328,3.41624665162376,2.54736783611549,2.86888321947865
2.984,2.72804949381328,2.90463572139888,2.38795394369562,2.01585933255935
0,2.72804949381328,0.395703214942529,2.59366671350027,2.28192415285522
0,2.66391133004926,0.174395638461539,0.895389998535451,0.842640455280252
4.035,2.29595709123758,4.07704686254961,2.42063974149816,2.78355782026957
0,0.960083521444696,-3.11750625314744e-16,1.49304191460007,1.59269388937682
2.013,2.72804949381328,2.37490160862262,2.43948948734184,2.5744089901908
0,2.29595709123758,0.809036567507003,2.48994875719565,2.18313868647402
0,3.31133126410835,3.16335165620916,2.51877907383801,3.04209569879688
3.923,2.29595709123758,3.58321785207719,2.53278868032892,2.32153268160901
4.665,3.31133126410835,4.05549296965627,2.41798514733271,2.96880527821063
2.12,2.72804949381328,1.9225277629697,2.40831033763107,2.10417767304211
2.923,3.02447697756789,3.39784714545601,2.29263764085537,2.39364619951028
0,0.11473164556962,0.0195068999999998,1.8559595751129,1.80389223437116
2.779,2.72804949381328,2.86663094830375,2.4807815074802,2.12063023937917
1.682,2.72804949381328,3.09147989299625,2.47681277630276,2.79296953005004
3.431,1.51139138943249,1.23582061981794,2.55213663278111,2.4252526685337
2.425,2.29595709123758,2.65701627100998,2.26313446677562,1.93604662398348
4.679,2.29595709123758,4.35995433136847,2.58480065541517,2.7259750600569
4.578,2.29595709123758,3.78532916937654,2.67006049316015,3.19602704531988
3.961,2.29595709123758,3.81589538031059,2.49998701666752,2.25174050735774
0,2.29595709123758,0.11599458279846,2.50435935145912,1.87299796645786
3.213,2.29595709123758,2.92491510989952,2.27905484063415,2.81533535475795
2.392,2.72804949381328,2.28317212743194,2.73820777427785,3.04613735548259
2.573,2.29595709123758,2.82310881004607,2.40427760102632,2.55004795826224
4.52,1.51139138943249,1.38321120870241,1.77894002467902,1.58584187789432
0,0.863292011019284,0.174194366666667,2.57327812601688,2.32674249674967
3.125,2.66391133004926,2.74168868078176,2.24746436721784,2.2006044232826
2.087,0.960083521444696,1.86635530457363,0.875625329321518,0.989094614512599
3.728,3.31133126410835,3.67939346398126,2.7481846677845,3.31886693036227
3.646,3.34545454545455,3.45370833180643,2.37472178193634,2.46251953147176
2.928,2.29595709123758,2.25898427465156,2.66028776973567,2.23450007659484
0,2.29595709123758,1.1080325248538,2.12135700682382,1.78516562834497
2.53,3.02447697756789,2.73411217538057,2.8868124888336,2.81126707901627
4.725,3.31133126410835,4.52867077588214,2.44294709103728,2.18049436116437
2.994,3.02447697756789,3.00859879801308,2.27176145191646,2.16955861137023
3.812,1.51139138943249,1.94056180844632,2.09439134159023,1.87771170287989
2.787,2.94931991525424,2.52472409166032,2.68065032331494,2.46334528165876
3.18,2.94931991525424,3.19455771992887,2.58697670108761,2.45476295767279
4.152,3.42495319148936,4.14076165197587,2.1844467395772,2.1556459351256
4.802,2.72804949381328,4.53518517665908,2.50154920523452,2.19779920002071
3.292,3.34545454545455,3.4086536059086,2.22688752737757,2.29840585097801
0,2.29595709123758,0.0469834333333333,2.57730076738244,2.72773130566487
0,2.29595709123758,1.83826775261581,2.40881517522336,2.09709553831193
0,0,-5.04485342389671e-16,1.13515488436539,1.29302491765362
2.333,2.72804949381328,3.05706536013984,2.25991534308,2.3506670071857
3.448,2.29595709123758,3.72875831895669,2.43714101151791,2.18148241237949
2.184,2.29595709123758,2.12270048285928,2.67065593892682,3.0431976424165
0.958,2.29595709123758,1.73873243602902,2.50790627483333,2.85698831534847
0,0.863292011019284,0.351842693349754,2.32834540127045,2.12412997867518
3.397,3.31133126410835,4.1919581722722,2.58491703423781,3.10631822468284
2.866,2.72804949381328,2.98426263755611,2.51286685544435,2.22766377180828
0,0.863292011019284,0.891230885432122,2.28696428577671,2.03006834782411
4.121,2.72804949381328,4.12469163168374,2.42870747346928,2.79480122974049
1.932,1.27369603524229,2.18930166976797,2.64137358522069,2.64137338197772
4.737,3.02447697756789,4.69370509799948,2.24151992912902,2.11764277484249
2.262,2.29595709123758,2.31318696837758,2.50888045736281,2.84113320650944
4.927,2.72804949381328,4.28218608809524,2.41815980222909,2.10116191911513
3.561,2.94931991525424,3.38185876658083,2.64638386228085,2.54256885905385
1.593,2.29595709123758,1.70548640912425,2.31842337676672,2.38726977294705
4.165,2.29595709123758,3.78145985648778,2.47460151335073,2.1709314087379
2.831,2.72804949381328,2.54597201451978,2.4206623685297,2.8007712146939
4.129,2.72804949381328,4.08189766709523,2.32300008452755,2.05120735772133
0,1.27369603524229,0.108638466666667,2.25947990268387,2.23128742195443
2.644,1.51139138943249,2.57365277339728,2.63112840004073,2.49931670895497
0,0.11473164556962,0.188089733333333,2.50806467325215,2.59673544967005
0,0.863292011019284,0.1224389,2.31305134853252,2.05440597664629
3.507,2.72804949381328,3.03333415574888,2.50321745393345,2.86757513165308
4.809,3.02447697756789,3.95357559636407,2.20796773459649,2.16329798568723
3.831,2.94931991525424,2.63623337432329,2.38036926915514,2.23259330429115
4.688,3.31133126410835,4.70521996436105,2.48171612988319,3.0134681247482
4.928,3.31133126410835,3.94640457144023,2.98812082705807,2.86535749472191
2.157,3.31133126410835,2.25131531832377,2.43822782719554,2.27573299266197
0,0.863292011019284,0.0332219999999995,2.43538951301559,2.16317213321191
2.471,2.72804949381328,3.09471397220102,2.46249154758262,2.82761597093628
2.297,2.29595709123758,2.65116262555506,2.59780651122023,2.98461749532043
3.703,2.29595709123758,3.13611402049061,2.44527633912506,1.99779572292857
0,0.11473164556962,0.335167634920635,2.23226218371796,2.08293542194709
4.18,2.72804949381328,3.60843894578331,2.62568372719849,2.96265252468
0,0.863292011019284,0.0792052333333333,2.39400897226748,2.10932879550696
2.999,2.29595709123758,3.50126210634075,2.40357516170677,2.90081341989058
3.163,1.51139138943249,2.98992494848136,3.18045609073162,3.08237947891351
4.7,2.72804949381328,4.51228046164769,2.80072363741038,3.21831607529865
0,1.51139138943249,1.08846050371903,2.11811494420057,1.95468156930712
0,3.02447697756789,0.2906305,1.96952904389635,1.95027983390147
3.159,3.31133126410835,3.16284762001759,2.51555965662787,2.22826804951867
3.641,3.02447697756789,3.64385343366906,2.52564474924635,2.44496299053191
0,0.863292011019284,0.0705596,2.3040944974907,2.02102645822176
2.134,1.27369603524229,2.42319680162202,1.9980988236026,2.01542462902402
3.413,2.29595709123758,3.16758534882863,2.45792380151952,2.97332285889754
0,3.02447697756789,1.50494370405494,2.03568100414325,1.99098026210786
2.899,2.72804949381328,3.04449115326375,2.47227157302918,2.15663044906012
4.13,3.02447697756789,3.91038214313131,2.01514407573741,1.94794337111727
4.969,2.72804949381328,2.7304866,2.30731190975245,2.00686180969404
2.113,1.51139138943249,2.03774341292669,2.267024127398,2.12151271345181
2.339,2.29595709123758,2.65538813688607,2.40195828305125,2.547807225967
4.734,2.29595709123758,2.6187823969586,2.3998746114763,2.04369996711519
2.197,2.72804949381328,2.41035472940245,2.26264884148613,2.6450291141412
4.256,2.29595709123758,3.23917466690495,2.50382965741149,2.0655970958854
3.994,2.29595709123758,3.79616122798692,2.38461602405528,2.68556295756044
3.738,1.51139138943249,3.38674352536025,2.52380045451837,2.40840258264699
1.169,2.29595709123758,1.48015766345091,2.37906947536099,2.45382374391823
0,2.72804949381328,1.13596997462864,2.21526512160468,1.96800602056599
4.917,2.72804949381328,2.98475305444908,2.47404919298539,2.18528916062727
1.979,3.31133126410835,2.87896974023726,2.50447645188754,2.4111838811389
1.571,2.29595709123758,1.63395646898294,2.4676688363413,2.74255792569868
3.026,3.02447697756789,2.89913894045564,2.13813062707021,2.01164806794067
0,1.51139138943249,1.38874368910349,2.60537536445125,2.425394228044
1.494,2.94931991525424,1.59280762531177,2.49010598634533,2.33345310723972
4.08,2.72804949381328,3.22699265714286,2.20748492952682,2.53669369326532
0,0.11473164556962,0.17601721884058,2.17629345571166,2.19510088340073
0,2.72804949381328,1.46645986969697,2.39474765326021,2.10830710686687
2.626,2.72804949381328,2.33361166264024,2.60510753557502,2.30322916443178
4.596,3.31133126410835,4.13916683526366,2.58805606814449,3.12785236619289
0,1.51139138943249,0.318628637516869,2.31566762407839,2.14849782451653
3.303,3.42495319148936,3.05163751461918,1.2620623999545,1.54160424374153
0,1.22688235294118,1.57837928044733,2.93175419006138,2.82473488438508
4.464,2.29595709123758,2.31190555633073,2.43991813169347,2.62489517895189
0,0.863292011019284,0.0276839999999995,2.30279209072983,2.07425789994507
2.497,2.66391133004926,3.26674406440377,2.58007306795389,2.56814694079352
2.791,2.72804949381328,3.22175154879438,2.52201014058468,2.84776980863987
0,3.31133126410835,0.652098857142857,2.29269540689212,2.00804747679324
4.712,2.72804949381328,4.57210215511697,2.47861472484637,2.17206845795385
2.402,3.31133126410835,2.50906077233723,2.72004675909809,3.37615246162185
4.35,2.29595709123758,3.52226484349432,2.50934535002345,2.99368144993487
3.096,3.02447697756789,3.23458111314771,2.31789071337708,2.22370005017332
2.364,2.29595709123758,2.50162028920457,2.59776993584148,2.94008164349851
1.778,1.27369603524229,1.99302165745933,2.68847927697903,2.69648165650804
3.548,3.31133126410835,3.21624570341642,1.22670431120057,1.46526971483899
3.125,1.27369603524229,3.40136168906875,2.4046819285953,2.38876705950926
4.42,2.72804949381328,3.82783636983439,2.22705069211182,1.95234494075793
3.401,2.72804949381328,3.37839290057339,2.39985825575448,2.84785865704789
0,2.29595709123758,0.207876766666667,2.48335333209402,2.64161876304316
2.236,2.29595709123758,3.45168647968916,2.48904392203301,2.04768692246059
3.156,2.72804949381328,3.36426891446137,2.43720484245312,2.79868024683412
0,0,-5.93303184359684e-16,-4.04294402641437,-3.90824136305301
3.263,0.863292011019284,3.7746363278535,2.43527910848737,2.21553835288283
2.666,3.02447697756789,3.24644297101652,2.05868884203205,1.94750009156734
3.402,3.34545454545455,3.50220591321649,2.25970346386936,2.33756242655188
0,3.31133126410835,2.43902815043,2.22187848561342,2.10296363111011
0,0.960083521444696,0.354960942857143,2.43527966965163,2.57601162872208
3.317,1.51139138943249,3.13231134816129,2.66928392188854,2.5445915459228
0,3.02447697756789,0.694638921326547,2.6318147318951,2.5579166465243
0,1.51139138943249,0.522572655555555,2.12987838692814,2.00393771012667
4.855,0.863292011019284,4.46189459160086,2.31100453228926,2.07809226450724
4.941,2.72804949381328,2.50175981041218,2.60359070207043,2.8943996403058
3.913,1.22688235294118,2.67322188795075,2.84769715424827,2.70777083912033
2.789,3.42495319148936,3.1505523762174,1.52019029045478,1.81550406085942
4.788,3.02447697756789,4.00808929976135,2.4181223475462,2.34659534762612
4.87,1.27369603524229,4.28488273642071,2.15343832096275,2.16220614221119
1.852,2.94931991525424,1.39760693175535,2.46368267571441,2.36010859198229
0,1.27369603524229,0.191381908333333,2.29948386774836,2.28985068441207
4.509,2.29595709123758,4.26278195219437,2.50341236860287,1.9242533920704
3.214,3.31133126410835,3.60223786488233,2.81812436883847,3.37876510613215
0,2.94931991525424,0.746191233333333,2.56640553432476,2.4001813884172
3.275,2.29595709123758,2.89900515478176,2.12759380667631,2.64611032378165
0,0.960083521444696,0.0436072499999998,0.849088473241447,1.07656635933844
0,2.72804949381328,0.305885233333333,2.37430565238945,2.08574968765776
4.238,2.94931991525424,4.08827646441361,2.01874842492318,1.8247508818872
2.632,2.94931991525424,2.59856979468517,2.19112222718565,2.00328584604203
3.324,2.72804949381328,2.95376343284493,2.59449898366677,3.10190905123021
0,0.960083521444696,0.906683239263436,1.80284245595964,1.85808561178676
2.491,2.66391133004926,2.77619332522547,3.0207443173849,3.02349790253007
3.826,3.31133126410835,3.54133982063492,2.75650919164945,2.58622634158475
4.396,2.29595709123758,3.54166003255801,2.5371823488021,2.27537381533578
2.04,2.72804949381328,2.00385823151845,2.43896410175098,2.06220622732933
3.406,2.72804949381328,2.70895360136724,2.57963679203389,3.10479495611709
4.044,2.72804949381328,4.35067268677808,2.56819086923086,2.29309082602888
0,2.72804949381328,0.381002087878788,2.26354505681852,1.90037211794706
4.269,2.29595709123758,4.27194105870936,2.39476963222843,2.95459677866653
0,0.11473164556962,0.0706374999999998,2.43341129589571,2.37855572446929
0,2.72804949381328,0.243369833333333,2.58981841270183,2.20199266646885
0,2.94931991525424,1.93381865978794,2.34003400169096,2.15397105831966
3.753,3.02447697756789,3.5184583669579,2.49544720206764,2.42047489791956
3.631,2.29595709123758,3.96063491908517,2.49487423401057,2.21119384445603
0,2.72804949381328,0.682473995183361,2.33605747276014,1.98358469900461
4.25,1.27369603524229,3.42015574505757,2.55340679685941,2.549385742855
2.689,2.72804949381328,2.83353700383943,2.56581627011315,2.89065729894889
4.4,2.72804949381328,2.57289021478739,2.33697033352548,2.4288896132228
3.964,3.31133126410835,3.79461377235279,2.49423181024404,2.9925787723098
0,0.960083521444696,0.0154335666666664,2.07306119539418,2.03406943056832
4.736,3.31133126410835,4.81933587713237,2.40771770504159,2.93346094762719
0,1.27369603524229,0.3083963,2.20087888415323,2.03330796553263
3.134,2.72804949381328,2.64831419146511,2.2237443576002,1.89369952351791
3.972,2.72804949381328,3.79845195490705,2.47838632435562,2.11126646617183
2.644,2.72804949381328,2.54906453981954,2.54951464428398,2.24100122427755
4.502,3.31133126410835,4.1663648318129,2.67362597989029,2.4034634237734
3.885,2.72804949381328,3.64454905730654,2.41411197253465,2.77433157328754
0,1.22688235294118,0.624489485714286,2.19243323017504,2.01308077843407
0,2.72804949381328,0.294644133333333,2.27942031507984,1.91539437999739
0,0.11473164556962,0.120574866666666,1.75876264649468,1.90908044792967
2.531,3.31133126410835,3.15037839430879,1.39983772396019,1.66784688026132
0,3.31133126410835,1.83735279672477,2.76766161340102,2.54867871658016
4.125,2.72804949381328,2.67432481523609,2.29433555237217,1.93358944886582
4.415,3.31133126410835,4.25544575575637,2.35107384565992,2.90810393084546
1.375,2.29595709123758,1.33318642256989,2.59757754031038,2.95661776365285
0,0.11473164556962,0.0393214999999995,1.5976570059617,1.51107967218537
3.891,2.72804949381328,3.49043118971524,2.26483448312303,1.58168547728444
3.816,2.72804949381328,3.70437110714736,2.48842905751951,2.27157603708749
0,2.66391133004926,1.71290260930557,1.96815466278686,1.89636244995948
1.46,2.29595709123758,1.73515400736897,2.34874511582952,1.64587791107585
2.731,2.29595709123758,2.84171532118346,2.22064932632986,1.97623782128665
2.826,2.72804949381328,2.90846191421579,2.4730663150123,2.11370472148005
3.6,3.02447697756789,3.33074640977503,2.37490388180885,2.48537764312588
2.907,2.29595709123758,2.54483303396131,2.38762792070919,2.73376939603164
4.056,2.29595709123758,4.13890783015872,2.63048248084473,2.84996585034851
0,3.31133126410835,2.57882402671773,2.76845169923757,2.56505046325399
1.529,2.29595709123758,1.86198243271722,2.48325005703464,3.09810409654409
0,2.29595709123758,0.397059327272727,2.42451893700491,2.00248057768086
0,2.29595709123758,2.47158292310253,2.50514540360089,2.70811415187846
3.718,2.29595709123758,3.3698989305257,2.55009791031137,2.98636247542491
3.232,2.72804949381328,3.4602979730014,2.47664848717242,2.25746197802149
3.289,3.31133126410835,3.53383643702129,2.67982532026697,2.44967526823063
3.907,2.72804949381328,3.39558661261081,2.49892857355369,2.28327447214549
